Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length
390,136,104.0475071,30.78634412,323,104.0479925,30.76138863,2766.271694
391,137,103.9658007,30.70213225,233,103.9658337,30.698067,450.5765588
392,137,103.9658007,30.70213225,465,103.9754957,30.69767357,1051.848713
393,137,103.9658007,30.70213225,246,103.9636875,30.70216665,202.4215131
394,138,104.0235682,30.68561226,724,104.022819,30.68524364,82.58190296
395,1599,104.0253277,30.68653923,138,104.0235682,30.68561226,197.3779818
396,138,104.0235682,30.68561226,1611,104.0209353,30.68733577,316.3795714
397,139,104.09164,30.71366187,733,104.0911229,30.71239601,148.7778925
398,139,104.09164,30.71366187,1068,104.0921494,30.71527531,185.3524974
399,140,104.1777228,30.6855431,275,104.1703327,30.68548169,707.9021962
400,140,104.1777228,30.6855431,301,104.1772935,30.69163092,675.9550383
401,140,104.1777228,30.6855431,288,104.184379,30.69224823,979.1256531
402,141,103.9917117,30.6703629,971,103.991266,30.66818088,245.578267
403,141,103.9917117,30.6703629,603,103.9956027,30.66942661,386.9552079
404,141,103.9917117,30.6703629,789,103.9918974,30.67315839,310.3407247
405,142,104.022186,30.65402171,1254,104.0244625,30.65338115,229.3955227
406,142,104.022186,30.65402171,1104,104.0196143,30.65421329,247.334841
407,142,104.022186,30.65402171,1748,104.0229439,30.65622063,254.2968848
408,143,104.092415,30.63211004,1783,104.0915652,30.62800793,461.8731119
409,143,104.092415,30.63211004,1310,104.0937815,30.63114248,169.2628635
410,143,104.092415,30.63211004,1682,104.0913322,30.63488636,324.7243547
411,144,104.13936,30.62338859,348,104.1386726,30.62175858,192.2927303
412,144,104.13936,30.62338859,318,104.1377093,30.62399046,171.7090782
413,144,104.13936,30.62338859,660,104.1400381,30.62512518,203.1393862
414,145,103.9938473,30.60135673,1250,103.9992457,30.60127686,517.6338569
415,145,103.9938473,30.60135673,345,103.9854006,30.60176279,811.0468057
416,146,104.0527732,30.61956616,294,104.051808,30.61828359,169.605448
417,598,104.0550603,30.61846945,146,104.0527732,30.61956616,250.6635728
418,146,104.0527732,30.61956616,383,104.0501779,30.62083968,286.0144809
419,147,104.0685886,30.59134338,883,104.06559,30.5913448,287.5102115
420,147,104.0685886,30.59134338,1031,104.0688553,30.57844617,1429.612616
421,147,104.0685886,30.59134338,926,104.0717634,30.59121614,304.7306833
422,147,104.0685886,30.59134338,653,104.0684365,30.59321293,207.7138149
423,148,104.2035543,30.6181818,190,104.1771707,30.59277035,3785.284771
424,148,104.2035543,30.6181818,669,104.1496203,30.63655116,5555.625992
425,148,104.2035543,30.6181818,642,104.204397,30.6509292,3630.189347
426,149,103.9650646,30.73928236,438,103.9540216,30.72742297,1686.876154
427,149,103.9650646,30.73928236,510,103.9731196,30.73083762,1212.751048
428,150,104.0434242,30.733702,1677,104.0456118,30.72816811,648.108398
429,151,103.9659117,30.68588758,428,103.9634227,30.67938619,758.9915608
430,151,103.9659117,30.68588758,259,103.9706768,30.68583598,456.4763158
431,151,103.9659117,30.68588758,193,103.9610538,30.68749832,498.4011262
432,152,104.0001805,30.68818679,885,103.9991279,30.68644492,217.7945999
433,152,104.0001805,30.68818679,871,104.0034106,30.68701985,335.3455183
434,152,104.0001805,30.68818679,864,104.0029919,30.69292611,590.2740786
435,153,104.1023914,30.67925837,1817,104.1026121,30.67671597,282.5648445
436,153,104.1023914,30.67925837,1012,104.0999452,30.68004742,250.1177755
437,154,104.1857165,30.70246353,249,104.200667,30.70612702,1488.209222
438,155,103.9925706,30.66817693,971,103.991266,30.66818088,124.9885857
439,155,103.9925706,30.66817693,845,103.9916224,30.6660987,247.6028455
440,155,103.9925706,30.66817693,1048,103.9953365,30.66818834,264.9908061
441,156,104.0113764,30.6504565,1742,104.0065655,30.65040297,461.0406423
442,156,104.0113764,30.6504565,1299,104.0114083,30.64760226,316.353673
443,156,104.0113764,30.6504565,1740,104.0159762,30.65041126,440.7880496
444,156,104.0113764,30.6504565,1708,104.0112513,30.65234786,209.9648436
445,157,104.0733448,30.67124245,1550,104.0723581,30.66972895,192.5446616
446,157,104.0733448,30.67124245,1751,104.0766779,30.66974975,359.6266167
447,157,104.0733448,30.67124245,1195,104.0715214,30.67202107,194.8399982
448,157,104.0733448,30.67124245,1231,104.0744083,30.67271422,192.3210884
449,158,104.1480953,30.63985672,214,104.1463315,30.64059106,187.5999976
450,158,104.1480953,30.63985672,579,104.1496059,30.64216205,293.6547713
451,159,103.9557094,30.60041448,201,103.961143,30.57989724,2332.882465
452,159,103.9557094,30.60041448,280,103.9604905,30.60401625,607.8317277
453,160,104.047886,30.58095916,1124,104.0438871,30.58089298,383.5351888
454,160,104.047886,30.58095916,1154,104.0479108,30.57775318,355.3244599
455,160,104.047886,30.58095916,1086,104.0521039,30.58111487,404.8263078
456,160,104.047886,30.58095916,634,104.0477918,30.58475741,421.055211
457,161,104.101336,30.61698017,778,104.1025775,30.61697272,119.0059977
458,161,104.101336,30.61698017,1173,104.0964881,30.61680828,465.079489
459,161,104.101336,30.61698017,1271,104.101364,30.61877708,199.1673978
460,162,104.1381502,30.61375537,283,104.1369858,30.61186495,237.384053
461,162,104.1381502,30.61375537,427,104.1365144,30.61517896,222.4363981
462,162,104.1381502,30.61375537,244,104.1414436,30.6184338,607.0437569
463,163,103.9721281,30.75869493,177,103.9619529,30.76609451,1273.221246
464,164,104.0400009,30.74081135,245,104.0191754,30.73334897,2158.517894
465,165,103.9499056,30.68406085,763,103.9583001,30.68082983,880.2680957
466,165,103.9499056,30.68406085,573,103.9536277,30.68984807,733.8491381
467,165,103.9499056,30.68406085,353,103.9299735,30.69461569,2239.113637
468,166,104.040772,30.70958471,312,104.0388274,30.70856721,217.7093658
469,166,104.040772,30.70958471,234,104.0428838,30.70972262,202.805409
470,166,104.040772,30.70958471,1162,104.0404398,30.71284378,362.6073537
471,167,104.0708018,30.69481683,665,104.070802,30.69064995,461.8181134
472,167,104.0708018,30.69481683,664,104.0672515,30.69482107,340.0459077
473,167,104.0708018,30.69481683,1026,104.0707428,30.69704092,246.5623188
474,168,104.1476634,30.68782026,377,104.1372523,30.69613294,1357.614927
475,169,103.9954272,30.63381597,224,103.996384,30.63202614,218.5365629
476,169,103.9954272,30.63381597,1170,103.9992384,30.63572543,422.1405494
477,169,103.9954272,30.63381597,468,103.9938527,30.63635869,319.6698727
478,170,104.0534762,30.66779109,1887,104.0537493,30.66266858,568.33417
479,170,104.0534762,30.66779109,1459,104.0497155,30.6693854,401.2949579
480,170,104.0534762,30.66779109,1453,104.0537252,30.67093727,349.507551
481,171,104.0873989,30.672681,1737,104.0868417,30.67168591,122.5245309
482,171,104.0873989,30.672681,1490,104.0917234,30.66939289,551.763024
483,171,104.0873989,30.672681,1855,104.0877571,30.6732325,70.09905097
484,854,104.0843515,30.67489765,171,104.0873989,30.672681,381.5498789
485,172,104.1534238,30.63133569,369,104.1515025,30.62822194,391.1443351
486,172,104.1534238,30.63133569,561,104.1567215,30.62997401,350.2268409
487,172,104.1534238,30.63133569,552,104.1510429,30.63182274,234.484803
488,173,103.9663699,30.61838763,393,103.9642428,30.61742585,230.0838524
489,173,103.9663699,30.61838763,228,103.972055,30.62091828,612.8852385
490,173,103.9663699,30.61838763,531,103.9616424,30.62666907,1023.613396
491,174,104.038784,30.60794039,333,104.0364277,30.60445821,447.1794015
492,174,104.038784,30.60794039,472,104.0410529,30.60553353,344.1873759
493,174,104.038784,30.60794039,1148,104.0393534,30.60919966,149.8594526
494,174,104.038784,30.60794039,974,104.0364116,30.60942077,280.4339864
495,175,104.1028369,30.61923815,1239,104.1041129,30.61840661,153.1367922
496,175,104.1028369,30.61923815,1143,104.1020303,30.61979848,99.16646842
497,175,104.1028369,30.61923815,1291,104.1048034,30.62147959,311.8275242
498,176,104.1497085,30.58671198,373,104.1638932,30.57872323,1622.907788
499,176,104.1497085,30.58671198,231,104.1409451,30.59204616,1027.36922
500,178,104.0161501,30.7362136,349,104.0101252,30.73331802,660.0908925
501,178,104.0161501,30.7362136,245,104.0191754,30.73334897,429.7601915
502,178,104.0161501,30.7362136,258,104.0067642,30.74617568,1423.545352
503,179,103.9578968,30.69981301,755,103.953125,30.69762633,517.3137746
504,180,104.0568862,30.69713022,1533,104.0548859,30.69708848,191.6409795
505,180,104.0568862,30.69713022,1267,104.0546653,30.69292497,512.3204759
506,180,104.0568862,30.69713022,260,104.0638617,30.69710359,668.0956507
507,181,104.0988095,30.71249871,1413,104.0971174,30.70973187,346.8276777
508,181,104.0988095,30.71249871,1068,104.0921494,30.71527531,708.1282195
509,181,104.0988095,30.71249871,900,104.1007402,30.71605867,435.7195761
510,182,104.1699986,30.6912367,421,104.1645632,30.69122648,520.6009924
511,182,104.1699986,30.6912367,275,104.1703327,30.68548169,638.6214367
512,182,104.1699986,30.6912367,301,104.1772935,30.69163092,700.0652288
513,182,104.1699986,30.6912367,365,104.1696646,30.69594523,522.8182633
514,183,103.9862152,30.63266016,1041,103.987755,30.62805485,531.3212946
515,183,103.9862152,30.63266016,758,103.9906239,30.63479511,484.2725668
516,183,103.9862152,30.63266016,718,103.9845026,30.63716601,525.6727881
517,184,104.0273319,30.67140608,1402,104.0266969,30.66826907,352.9601232
518,184,104.0273319,30.67140608,1899,104.0295701,30.67099192,219.2840124
519,184,104.0273319,30.67140608,1489,104.0247463,30.6718376,252.2814082
520,185,104.0756937,30.66829634,1514,104.0748457,30.66695776,169.1415537
521,185,104.0756937,30.66829634,1709,104.07744,30.66741927,193.4954925
522,185,104.0756937,30.66829634,1550,104.0723581,30.66972895,356.833513
523,185,104.0756937,30.66829634,1751,104.0766779,30.66974975,186.6504078
524,186,104.1550545,30.65083151,489,104.1515982,30.64137098,1099.55667
525,186,104.1550545,30.65083151,200,104.1720131,30.64867986,1642.392969
526,186,104.1550545,30.65083151,651,104.1531756,30.65116278,183.7408367
527,186,104.1550545,30.65083151,357,104.1571519,30.65730466,745.0250747
528,187,103.9698331,30.60822849,415,103.9694659,30.60783411,56.12003488
529,187,103.9698331,30.60822849,393,103.9642428,30.61742585,1151.644154
530,188,104.040157,30.62176571,1072,104.0377205,30.61803113,475.2483778
531,188,104.040157,30.62176571,1002,104.0428371,30.62053527,290.8412154
532,188,104.040157,30.62176571,198,104.041432,30.62375282,251.8647729
533,189,104.1071128,30.59610836,1038,104.1040346,30.59590093,296.0129091
534,189,104.1071128,30.59610836,360,104.1072423,30.59430952,199.749515
535,189,104.1071128,30.59610836,863,104.1129372,30.59636556,559.1429178
536,189,104.1071128,30.59610836,1326,104.1068588,30.59843923,259.4707753
537,190,104.1771707,30.59277035,373,104.1638932,30.57872323,2011.063681
538,190,104.1771707,30.59277035,322,104.1589946,30.60397265,2139.601077
539,193,103.9610538,30.68749832,763,103.9583001,30.68082983,784.7516748
540,193,103.9610538,30.68749832,573,103.9536277,30.68984807,757.4978528
541,193,103.9610538,30.68749832,582,103.9627994,30.69202232,528.5533142
542,194,104.0444437,30.68572405,1680,104.0427153,30.68486415,191.0314798
543,194,104.0444437,30.68572405,1578,104.0455297,30.68596676,107.4526092
544,195,104.1004636,30.70536762,949,104.1014792,30.70351697,227.001576
545,195,104.1004636,30.70536762,1421,104.1015938,30.70628948,148.8402194
546,195,104.1004636,30.70536762,1413,104.0971174,30.70973187,580.2083918
547,196,104.1595999,30.6846658,462,104.1604886,30.67205697,1400.008339
548,196,104.1595999,30.6846658,236,104.159153,30.69079437,680.5687301
549,197,103.9798505,30.6351988,750,103.9670978,30.62927127,1387.613862
550,197,103.9798505,30.6351988,866,103.9827442,30.62574617,1083.740058
551,197,103.9798505,30.6351988,718,103.9845026,30.63716601,496.3083944
552,197,103.9798505,30.6351988,774,103.9784668,30.63921045,463.9731336
553,198,104.041432,30.62375282,1079,104.0430122,30.62295491,175.3875019
554,198,104.041432,30.62375282,550,104.043951,30.62767156,496.9132974
555,199,104.0988698,30.6401137,452,104.0966689,30.6364747,455.1286603
556,199,104.0988698,30.6401137,1851,104.1027836,30.63833514,423.7185614
557,199,104.0988698,30.6401137,1711,104.0946578,30.64250692,482.9838012
558,199,104.0988698,30.6401137,1071,104.1010221,30.64333997,412.7881835
559,200,104.1720131,30.64867986,642,104.204397,30.6509292,3113.028242
560,201,103.961143,30.57989724,254,103.966243,30.57342223,868.4444444
561,201,103.961143,30.57989724,293,103.9590078,30.58061609,219.7030029
562,202,104.0612128,30.60054761,1202,104.0651384,30.60060628,376.4096772
563,202,104.0612128,30.60054761,855,104.0610669,30.60531623,528.6883345
564,203,104.0696326,30.56814664,745,104.0661417,30.56811912,334.8063591
565,203,104.0696326,30.56814664,1266,104.0765396,30.56871008,665.3374352
566,204,104.1502536,30.57428621,527,104.1084768,30.57090281,4023.798886
567,204,104.1502536,30.57428621,373,104.1638932,30.57872323,1397.328501
568,205,103.9925196,30.73704047,510,103.9731196,30.73083762,1980.528202
569,205,103.9925196,30.73704047,1701,104.0040185,30.72959782,1375.671187
570,207,103.9805092,30.70204313,474,103.9769843,30.6953588,814.1403013
571,207,103.9805092,30.70204313,699,103.9775607,30.70377111,341.2004052
572,207,103.9805092,30.70204313,418,103.9887776,30.71046208,1223.809673
573,208,104.0675126,30.68327023,1412,104.0671503,30.682783,64.18869342
574,208,104.0675126,30.68327023,1205,104.0683075,30.68501094,207.4071355
575,208,104.0675126,30.68327023,1479,104.0631296,30.68605134,520.8336374
576,209,104.1353846,30.6850185,1054,104.1323968,30.68182927,454.8005442
577,210,104.158776,30.69530501,236,104.159153,30.69079437,501.210367
578,211,103.9848234,30.66853964,594,103.9830108,30.66415007,516.574677
579,211,103.9848234,30.66853964,999,103.9857416,30.67072388,257.5711587
580,212,104.0389082,30.63011246,342,104.0353868,30.62436116,721.2610681
581,212,104.0389082,30.63011246,1441,104.0404878,30.62937504,172.0416514
582,212,104.0389082,30.63011246,1666,104.0358641,30.6316149,335.9269365
583,213,104.1275404,30.67140374,1837,104.1242711,30.66979471,360.4129294
584,213,104.1275404,30.67140374,1029,104.1263697,30.67396483,305.1985315
585,213,104.1275404,30.67140374,1873,104.1347948,30.67503343,802.9901462
586,214,104.1463315,30.64059106,516,104.1446052,30.63798103,333.2326205
587,215,103.9856557,30.59995126,241,103.9781162,30.59455801,937.9812508
588,215,103.9856557,30.59995126,267,103.9910119,30.59474494,772.4463271
589,215,103.9856557,30.59995126,345,103.9854006,30.60176279,202.2574813
590,216,104.0201993,30.58034411,371,104.0266743,30.57742312,700.2356892
591,216,104.0201993,30.58034411,820,104.0158469,30.58332268,532.126541
592,216,104.0201993,30.58034411,1178,104.0258455,30.58528944,770.4082018
593,217,104.0692372,30.62263344,562,104.0645381,30.62255535,450.4908351
594,217,104.0692372,30.62263344,455,104.0695764,30.61879884,426.2283593
595,217,104.0692372,30.62263344,996,104.0743822,30.6227454,493.2938712
596,217,104.0692372,30.62263344,1821,104.069232,30.62745007,533.8246763
597,218,104.1430664,30.59666843,361,104.1396892,30.59845534,379.5489489
598,219,104.0481228,30.7539247,323,104.0479925,30.76138863,827.3383628
599,220,103.9875546,30.68324826,723,103.98599,30.68063674,325.9436551
600,220,103.9875546,30.68324826,272,103.9914211,30.68156318,414.8102379
601,220,103.9875546,30.68324826,396,103.9833818,30.68521098,455.0693512
602,220,103.9875546,30.68324826,483,103.9889788,30.6857075,304.8027503
603,221,104.0017918,30.72113711,565,104.0036392,30.71829539,361.2344827
604,221,104.0017918,30.72113711,1337,104.0051809,30.72262325,363.9178076
605,222,104.1002021,30.68127471,1012,104.0999452,30.68004742,138.2294114
606,222,104.1002021,30.68127471,872,104.1015821,30.68192194,150.4000447
607,223,104.1636044,30.70562279,327,104.1612313,30.70292569,375.5020468
608,223,104.1636044,30.70562279,262,104.166912,30.7139627,977.0657105
609,224,103.996384,30.63202614,400,103.9932544,30.63065031,336.4806058
610,224,103.996384,30.63202614,901,103.998551,30.629674,333.3095775
611,224,103.996384,30.63202614,1621,104.0003855,30.63414755,449.8409031
612,1462,104.0662788,30.6678427,225,104.0663159,30.66946366,179.6871226
613,225,104.0663159,30.66946366,1042,104.0657402,30.66947157,55.16065751
614,225,104.0663159,30.66946366,1320,104.0681003,30.66950393,171.0089466
615,226,104.0781096,30.66468753,1607,104.0764857,30.66221135,315.4688993
616,226,104.0781096,30.66468753,805,104.0798131,30.66389343,185.4251035
617,226,104.0781096,30.66468753,1275,104.0761884,30.66566031,213.3143218
618,226,104.0781096,30.66468753,1183,104.0792781,30.66658936,238.6672197
619,227,104.1369234,30.63298756,1448,104.1358325,30.63115239,228.6861484
620,227,104.1369234,30.63298756,507,104.1377241,30.63284921,78.25206767
621,228,103.972055,30.62091828,866,103.9827442,30.62574617,1155.872922
622,228,103.972055,30.62091828,750,103.9670978,30.62927127,1040.590722
623,229,104.0553258,30.60561598,869,104.0552507,30.60277225,315.2514771
624,229,104.0553258,30.60561598,932,104.0578707,30.60543778,244.7618757
625,229,104.0553258,30.60561598,416,104.051983,30.60576544,320.892888
626,229,104.0553258,30.60561598,967,104.0550112,30.61128466,628.9813301
627,230,104.0996958,30.6202998,1281,104.0962411,30.61995759,333.3012712
628,230,104.0996958,30.6202998,1143,104.1020303,30.61979848,230.558335
629,230,104.0996958,30.6202998,1003,104.0994736,30.62275755,273.2214511
630,232,104.0204361,30.7335789,297,104.0235378,30.73518745,346.3613104
631,233,103.9658337,30.698067,519,103.9693913,30.69601607,409.608127
632,234,104.0428838,30.70972262,682,104.0435485,30.70448881,583.5540994
633,234,104.0428838,30.70972262,1506,104.0458737,30.71002528,288.2871533
634,234,104.0428838,30.70972262,1114,104.0424803,30.71305317,371.1478525
635,235,104.074087,30.71695029,1318,104.0739313,30.71549927,161.5078242
